Source,Title,Content,Section,URL,Date
Expansión - Economía,antonio martínez dagnino jefe sat gobierno sheinbaum,antonio martínez dagnino jefatura sat octubre raquel buenrostro pasar tomar liderazgo secretaría economía,Economía,https://expansion.mx/economia/2024/09/12/quien-es-antonio-martinez-dagnino,12/09/2024
Expansión - Economía,pemex infonavit octavio romero oropeza,presidenta electa claudia sheinbaum romero oropeza frente instituto fondo nacional vivienda trabajadores,Economía,https://expansion.mx/economia/2024/09/12/octavio-romero-oropeza-infonavit-pemex-claudia-sheinbaum,12/09/2024
Expansión - Economía,bbva advertir reforma judicial socava derecho,análisis banco perspectiva crecimiento económico méxico deteriorar él,Economía,https://expansion.mx/economia/2024/09/12/bbva-advertencia-reforma-poder-judicial,12/09/2024
Expansión - Economía,papel economía bienestar gobierno moderno,economía bienestar priorizar salud felicidad persona colocar valor nivel indicador económico tradicional pib,Economía,https://expansion.mx/economia/2024/09/12/el-papel-de-la-economia-del-bienestar-en-los-gobiernos-modernos,12/09/2024
Expansión - Economía,salario programa social remesa mantener consumo méxico,pese inflación tasa interés consumo privado méxico pilar economía tendencia quedar tiempo advertir analista,Economía,https://expansion.mx/economia/2024/09/12/inflacion-y-tasas-de-interes-consumo-en-mexico-se-mantiene,12/09/2024
Expansión - Economía,prever reforma judicial debilitar calidad crediticia méxico,cambio sistema judicial perjudicarir futuro inversión nearshoring agencia calificadoro,Economía,https://expansion.mx/economia/2024/09/11/moodys-reforma-judicial-calificacion-mexico,12/09/2024
Expansión - Tecnología,beneficiar altán redes desaparición ift,eliminación ift ejecutivo tener facultad adjudicar directamente espectro altán plan cierre brecha digital volver él competitivo telcel,Tecnología,https://expansion.mx/tecnologia/2024/09/14/como-beneficiaria-a-altan-redes-la-desaparicion-del-ift,14/09/2024
Expansión - Tecnología,telefónica megacable aplicar medida seguridad culiacán,compañía telecomunicación decidir modificar operación sucursal garantizar seguridad trabajador entidad azotar violencia,Tecnología,https://expansion.mx/tecnologia/2024/09/13/telefonica-y-megacable-aplican-medidas-de-seguridad-en-culiacan,14/09/2024
Expansión - Tecnología,intel lograr mdd fabricar chip ejército,programa secreto llamado secure enclave buscar establecer producción chip avanzado aplicación militar inteligencia,Tecnología,https://expansion.mx/tecnologia/2024/09/13/intel-logra-acuerdo-de-3-500-mdd-para-fabricar-chips-para-el-ejercito,13/09/2024
Expansión - Tecnología,brasil desbloquear cuenta starlink x transferencia mdd,juez supremo tribunal levantamiento ordenar cantidad transferido arca brasil alcanzar x deber país concepto multa,Tecnología,https://expansion.mx/tecnologia/2024/09/13/brasil-desbloquea-cuentas-starlink-x-transferencia-3-mdd,13/09/2024
Expansión - Tecnología,apple iphone abonar compra,programa trade in recibir equipo iphone pro max bonificación máximo pesos,Tecnología,https://expansion.mx/tecnologia/2024/09/13/cuanto-me-da-apple-por-mi-iphone-compra-nuevo,13/09/2024
Expansión - Tecnología,telmex suspender atención queja centros servicio culiacán,sindicato telefonistas enfrentamiento armado entidad decidir abrir tienda centro trabajo resguardar integridad técnico,Tecnología,https://expansion.mx/tecnologia/2024/09/13/telmex-suspende-la-atencion-de-quejas-y-de-centros-de-servicios-en-culiacan,13/09/2024
Expansión - Tecnología,función texto instagram,herramienta texto incluir fuente efecto posibilidad agregar texto superpuesto publicación feed,Tecnología,https://expansion.mx/tecnologia/2024/09/13/nuevas-herramientas-de-texto-instagram,13/09/2024
La Jornada: Deportes,erick sánchez quirófano,,Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a12n3dep?partner=rss,24/09/2024
La Jornada: Deportes,nadal volver competir liderar españa copa davis,parís leyenda tenis rafael nadal número mundial carlos alcaraz liderar españa copa davis anunciar equipo capitaneado david ferrer torneo disputar noviembre málaga,Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a11n2dep?partner=rss,24/09/2024
La Jornada: Deportes,filis coronar nacional terminar dominio bravos,filadelfia filis filadelfia ganar división liga nacional asegurar título victoria cachorros chicago terminar racha bravos atlanta coronar él temporada consecutivo división,Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a31n1dep?partner=rss,24/09/2024
La Jornada: Deportes,salir bache natación imposible modelo actual liliana ibáñez,sistema deportivo mexicano mantener obsoleto lucha ego autoridad detener imposible natación salir bache década liliana ibáñez experimentado disciplina levantar voz profundo crisis prevalecer país,Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a11n1dep?partner=rss,24/09/2024
La Jornada: Deportes,bills vence jaguares mantener invicto,bills búfalo comandar brazo exacto josh allen mantener prestigioso cuadro invicto nfl combo lujo integrado acereros jefes vikingos derrota semana temporada,Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a12n1dep?partner=rss,24/09/2024
La Jornada: Deportes,vendaval americanista águilas golear rayadas,monterrey tardar minuto meter él partido finalmente despertar américa golear prácticamente triunfo bolsa sentenciar exhibición desconcertante paupérrima rayadas campaña abucheo afición rostro desencajado jugadora terreno juego reflejar diferencia águilas,Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a12n2dep?partner=rss,24/09/2024
La Jornada: Deportes,hermanos gutiérrez cumplir sueño paralímpicos parís,niño hermano raúl juan josé jesús gutiérrez disfrutar jugar futbol nacer talla bajo hacer gala mejor pase calle irapuato tiempo soñar representar méxico nivel internacional,Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a10n1dep?partner=rss,24/09/2024
La Jornada: Deportes,toro finalizar lugar mundial ciclismo,pedalista mexicano isaac toro ubicar lugar prueba contrarreloj categoría sub mundial ciclismo ruta disputar zurich,Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a10n2dep?partner=rss,24/09/2024
La Jornada: Economía,carlos méxico sa,lópez obrador cuarto sexenio hilo ricardo salinas pliego marrullero chantajista hábil maicear impartidor justicia lograr evadir fisco mantener saldar voluminoso adeudo fiscal acumular principio siglo barón fácil vicente fox felipe calderón enrique peña nieto consentir dejar querer tabasqueño topó pared juicio juicio amparo amparo posponer pago obligación,Economía,https://www.jornada.com.mx/2024/09/24/opinion/019o1eco?partner=rss,24/09/2024
La Jornada: Economía,cotiza peso prácticamente cambio espera recorte tasa bdem,incógnita política monetario méxico recorte tasa referencia cuarto punto porcentual banco méxico bdem despejar jueves peso mexicano operar ayer cautela,Economía,https://www.jornada.com.mx/2024/09/24/economia/019n2eco?partner=rss,24/09/2024
La Jornada: Economía,enrique galván ochoa dinero,haber cumplir pronóstico chumel sentido gobierno izquierda dilapidacer reserva internacional dólar banco méxico estar cero terminar gobierno presidente andrés manuel lópez obrador marcan nivel histórico mil millón dólares aumentar sexenio mil millón comparamos presidente priísmo gráfico temor chumelino avivar designar gobernadora banco central joven economista victoria rodríguez ceja funcionaria secretaría hacienda depender directamente amlo banco central ir pique suceder contrario haber analizar desempeño ex gobernador guillermo ortiz agustín carstens tiempo argumento mantener flote cotización peso frente dólar estar vender dólares reserva banco comercial dato curioso informar cuantía venta precio comprador mecanismo drenar recurso reserva ser doble inai negar información ciudadano preguntar identidad banquero beneficiado,Economía,https://www.jornada.com.mx/2024/09/24/opinion/006o1eco?partner=rss,24/09/2024
La Jornada: Economía,inconstitucionalidad cobro sat empresa salinas pliego amlo,resolución expediente presunto evasión fiscal empresa ricardo salinas pliego monto mil millón pesos presidente andrés manuel lópez obrador suprema corte justicia nación involucrar él fondo litigio instancia correspondiente confirmar adeudo fiscal firma servicio administración tributaria interpretación inconstitucionalidad,Economía,https://www.jornada.com.mx/2024/09/24/economia/018n3eco?partner=rss,24/09/2024
La Jornada: Economía,amlo mejora raquítica pensión gestión pasado,sexenio presidente andrés manuel lópez obrador pensión llamado generación afore pasar ciento salario trabajador promedio ciento producto serie reforma legislativo poner centro asalariado situación suceder administración,Economía,https://www.jornada.com.mx/2024/09/24/economia/020n1eco?partner=rss,24/09/2024
La Jornada: Economía,recauda sat año billón pesos,sexenio concluir servicio administración tributaria sat recaudar billón pesos auditoría promoción cumplimiento representar billón pesos sexenio crecimiento real ciento agosto año,Economía,https://www.jornada.com.mx/2024/09/24/economia/017n2eco?partner=rss,24/09/2024
La Jornada: Economía,miguel pineda negocios empresa,diferencia regularmente pensar producción marcar desarrollo demanda creciente bien servicio sociedad consumir tender quedar él estancado,Economía,https://www.jornada.com.mx/2024/09/24/opinion/018o1eco?partner=rss,24/09/2024
La Jornada: Economía,estancar producción grano sexenio,producción grano oleaginosa méxico incrementar ciento entrada vigor tratado libre comercio américa norte tlcan actualmente tratado méxico unidos canadá fecha sexenio crecimiento estancar revelar dato oficial,Economía,https://www.jornada.com.mx/2024/09/24/economia/017n1eco?partner=rss,24/09/2024
La Jornada: Economía,repuntar julio economía inegi,economía mexicano crecer esperado julio incremento inusual sector agrícola ganadero pesca revelar instituto nacional estadística geografía inegi,Economía,https://www.jornada.com.mx/2024/09/24/economia/019n1eco?partner=rss,24/09/2024
La Jornada: Economía,servicio salud millón mexicano afirmar coneval,méxico millón persona carecer acceso servicio salud representar ciento población destacar alida marcela gutiérrez landeros coordinadora general análisis pobreza consejo nacional evaluación política desarrollo social coneval,Economía,https://www.jornada.com.mx/2024/09/24/economia/018n1eco?partner=rss,24/09/2024
La Jornada: Economía,sict entregar obra carretero,programa carretero echar andar administración presidente andrés manuel lópez obrador beneficiar millón habitante forma directo obra realizado representar mil millón pesos ciento producto interno bruto pib jorge nuño lara titular secretaría infraestructura comunicaciones transportes sict,Economía,https://www.jornada.com.mx/2024/09/24/economia/018n2eco?partner=rss,24/09/2024
La Jornada: Economía,acierto sat auditoría causante analista,fiscalizar contribuyente resto causante estrategia exitoso servicio administración tributaria sat evitar ingreso sustentar erario cayerir administración,Economía,https://www.jornada.com.mx/2024/09/24/economia/020n2eco?partner=rss,24/09/2024
La Jornada: Ciencias,aterriza nave soyuz misión récord eei,moscú cápsula soyuz transportar cosmonauta rusosy astronauta estadunidense estación espacial internacional aterrizar kazajstán poner estadía récord pareja ruso,Ciencias,https://www.jornada.com.mx/2024/09/24/ciencias/a06n2cie?partner=rss,24/09/2024
La Jornada: Ciencias,científicos descubrir coral capaz retener microplástico,madrid técnica detección microplástico descubrir parte anatomía coral mucosidad superficial tejido esqueleto contener clase desecho artificial,Ciencias,https://www.jornada.com.mx/2024/09/24/ciencias/a06n1cie?partner=rss,24/09/2024
La Jornada: Cultura,unam celebrar año fundación archivo histórico,universidad nacional autónoma méxico unam celebrar ayer aniversario fundación archivo histórico inaugurar exposición archivo histórico unam ayer,Cultura,https://www.jornada.com.mx/2024/09/24/cultura/a05n2cul?partner=rss,24/09/2024
La Jornada: Cultura,sexenio repatriar mil pieza destacar mañanera,conferencia mañanero presidencial funcionario presentar balance acción recuperación memoria histórico preservación patrimonio cultural destacar repatriación mil pieza extranjero,Cultura,https://www.jornada.com.mx/2024/09/24/cultura/a05n1cul?partner=rss,24/09/2024
La Jornada: Cultura,javier aranda luna kundera novela desafío rebeldía,diciembre año recurrente historia mundo amigo embarcar expedición extraordinario praga,Cultura,https://www.jornada.com.mx/2024/09/24/cultura/a04a1cul?partner=rss,24/09/2024
La Jornada: Cultura,vilma fuentes entusiasmo melancolía,encuentro deportivo juegos olímpicos copa mundial futbol provocar amplio movimiento entusiasmo envidiar político estrella cine detenar segundo observar aumento pasión suscitar medida desarrollar poder sentir curiosidad causa,Cultura,https://www.jornada.com.mx/2024/09/24/cultura/a04a2cul?partner=rss,24/09/2024
La Jornada: Cultura,raúl pineda sacar luz oscuridad dolor tragedia atravesar país,traer luz oscuridad labor artista raúl pineda don memoria fotográfico excesivo persistencia técnica antiguo grabado mezzotinta retrato horror desencajado violencia méxico,Cultura,https://www.jornada.com.mx/2024/09/24/cultura/a02n1cul?partner=rss,24/09/2024
La Jornada: Cultura,galardona inbal artista tejer lienzo plástica mexicano,ovación vítor escultora geles cabrera pintor arturo estrada guillermo monroy recibir medalla bellas artes oro artes visuales ceremonia histórico efectuado ayer sala manuel ponce palacio bellas artes encabezado lucina jiménez titular instituto nacional bellas artes literatura inbal,Cultura,https://www.jornada.com.mx/2024/09/24/cultura/a03n2cul?partner=rss,24/09/2024
La Jornada: Cultura,fotografiar pretexto buscar yo graciela iturbide,arropado largo ovación fotógrafa graciela iturbide recibir medalla bellas artes oro artes visuales otorgar instituto nacional bellas artes literatura inbal icónica imagen conjuguir documental poético formar esencial acervo gráfico contemporáneo méxico,Cultura,https://www.jornada.com.mx/2024/09/24/cultura/a03n1cul?partner=rss,24/09/2024
Expansión - Economía,mercancía importar méxico exterior,país compra méxico unidos representar importación seguido china japón,Economía,https://expansion.mx/economia/2024/09/17/estos-son-las-mercancias-que-mas-importa-mexico-desde-el-exterior,17/09/2024
Expansión - Economía,sat obtener mdp eficiencia recaudatorio,eficiencia recaudatorio principalmente programa cumplimiento obligaciones vigilancia profunda cobranza coactiva,Economía,https://expansion.mx/economia/2024/09/17/sat-obtiene-191-506-mdp-por-eficiencia-recaudatoria,17/09/2024
Expansión - Economía,cetes reducir rendimiento previo decisión banxico,próximo semana banco méxico banxico dar decisión política monetario cetes disminuir rendimiento plazo,Economía,https://expansion.mx/economia/2024/09/17/rendimientos-cetes-disminuyen,17/09/2024
Expansión - Economía,gobierno sheinbaum necesitar política atraer inversión,consumado desaparición proméxico esfuerzo atraer inversión extranjero dividir especialista cuestionar ente líder lograr él,Economía,https://expansion.mx/economia/2024/09/17/sheinbaum-y-nearshoring-fortalecer-inversion-extranjera,17/09/2024
Expansión - Economía,méxico eu acordar sader supervisar aguacate exportación,gobierno méxico unidos acordar transferencia responsabilidad agilizar comercio,Economía,https://expansion.mx/economia/2024/09/16/mexico-y-eu-acuerdan-que-sader-supervise-el-aguacate-para-exportacion,16/09/2024
Expansión - Economía,tratado comercial aguardar ebrard,méxico potencial ampliar diversificar exportación tratado unidos canadá,Economía,https://expansion.mx/economia/2024/09/16/no-todo-t-mec-otros-tratados-aguardan-marcelo-ebrard,16/09/2024
Expansión - Economía,instituciones crédito incertidumbre reforma judicial,pequeño mediano empresa enfrentar desaceleración crédito dar falta certeza jurídico institución financiero bancario,Economía,https://expansion.mx/economia/2024/09/14/instituciones-credito-incertidumbre-reforma-judicial-moodys,14/09/2024
Expansión - Economía,sequía impactar precio peso carne r banxico,banco méxico destacar sequía provocar productor carne sacrificar ganado tiempo perder peso llegar provocar inflación mediano plazo,Economía,https://expansion.mx/economia/2024/09/13/banxico-advierte-impacto-sequias-carne-de-res,13/09/2024
Expansión - Economía,hr ratings bajo previsión crecimiento méxico,agencia calificadoro ver ambiente incertidumbre cambio administración reforma amlo recortar pronóstico,Economía,https://expansion.mx/economia/2024/09/13/hr-ratings-baja-prevision-crecimiento-a-1-4-para-mexico,13/09/2024
Expansión - Economía,gasolina magna semana subsidio,semana septiembre consumidor pagar pesos impuesto especial producción servicios ieps litro gasolina regular,Economía,https://expansion.mx/economia/2024/09/13/hacienda-quita-subsidio-gasolina-magna-segunda-semana,13/09/2024
Expansión - Economía,banxico proyectar nearshoring méxico,encuesta banco méxico empresa consultado estimar beneficio proceso relocalización dar periodo,Economía,https://expansion.mx/economia/2024/09/13/banxico-proyecta-apogeo-del-nearshoring-en-mexico-entre-2026-y-2030,13/09/2024
Expansión - Tecnología,usuario uber deber verificar identidad,uber implementar verificación identidad pasajero objetivo ofrecer seguridad conductor evitar fraude plataforma,Tecnología,https://expansion.mx/tecnologia/2024/09/17/usuarios-de-uber-tambien-deberan-verificarse,17/09/2024
Expansión - Tecnología,intel amazon firmar comercial mercado recibir,empresa tecnología trabajar conjunto coinversión diseño chip personalizado negocio nube big tech aws,Tecnología,https://expansion.mx/tecnologia/2024/09/17/intel-amazon-acuerdo-comercial-mercado-recibe-bien,17/09/2024
Expansión - Tecnología,openai creer junta seguridad capaz detener lanzamiento,empresa buscar mejorar proceso protección confianza transparencia búsqueda ronda financiación multimillonario,Tecnología,https://expansion.mx/tecnologia/2024/09/17/openai-crea-una-junta-de-seguridad-capaz-de-detener-nuevos-lanzamientos,17/09/2024
Expansión - Tecnología,instagram lanza adolescente control parental,usuario menor año recibir mensaje etiquetar cuenta seguir estar conectado,Tecnología,https://expansion.mx/tecnologia/2024/09/17/instagram-lanza-cuenta-para-adolescentes,17/09/2024
Expansión - Tecnología,servicio cliente manos ia humano,mitad profesional servicio cliente ocupar software impulsado ia esperar continuar crecer,Tecnología,https://expansion.mx/tecnologia/2024/09/17/servicio-cliente-ia-es-mejor-que-los-humanos,17/09/2024
Expansión - Tecnología,intel aplazar proyecto instalar fábrica alemania polonia,anuncio presentar revelarir empresa recibir millón dólares gobierno estadounidense fabricar semiconductor,Tecnología,https://expansion.mx/tecnologia/2024/09/16/intel-aplaza-el-proyecto-para-instalar-fabricas-en-alemania-y-polonia,17/09/2024
Expansión - Tecnología,amazon despedir home office empleado regresar oficina,empresa permitir empleado trabajar casa pandemia dejar oficina vacío ciudad san francisco seattle,Tecnología,https://expansion.mx/tecnologia/2024/09/16/amazon-se-despide-del-home-office-sus-empleados-regresan-a-la-oficina-en-2025,16/09/2024
Expansión - Tecnología,rappi debutar bolsa york año,rappi operar país región considerar unicornio tecnológico valoración superar millón dólares,Tecnología,https://expansion.mx/tecnologia/2024/09/16/rappi-considera-debutar-en-la-bolsa-de-nueva-york-en-un-ano,16/09/2024
Expansión - Tecnología,tiktok departamento justicia enfrentar tribunal eu,abogado tiktok enfrentar departamento justicia tribunal washington destino ley prohibir aplicación vídeo corto,Tecnología,https://expansion.mx/tecnologia/2024/09/16/tiktok-y-el-departamento-de-justicia-se-enfrentan-en-los-tribunales-de-eu,16/09/2024
La Jornada: Deportes,chaquito mes,,Deportes,https://www.jornada.com.mx/2024/09/25/deportes/a12n3dep?partner=rss,25/09/2024
La Jornada: Deportes,bravos vencer mets acercar comodín,atlanta bravos atlanta tarea lucha alcanzar boleto comodín postemporada ligas ganar mets york quedar victoria meta,Deportes,https://www.jornada.com.mx/2024/09/25/deportes/a11n2dep?partner=rss,25/09/2024
La Jornada: Deportes,asegurar guardianes descanso postemporado vencer rojos,cleveland guardianes cleveland campeón división central liga americana asegurar descanso ronda playoff vencer rojos cincinnati lane thomas pegar jonrón anotación empujar carrera josh naylor sumar par remolcada,Deportes,https://www.jornada.com.mx/2024/09/25/deportes/a34n1dep?partner=rss,25/09/2024
La Jornada: Deportes,favre mítico ex nfl padecer parkinson,vida brett favre cambiar mes elegir draft nfl jefe green bay mike holmgren ofrecer selección ronda cambio jugar equipo halcones ver obligado aceptar anuncio año mariscal construir carrera notable periodo difícil dedicar él deporte practicar niño nombrar mvp ganar supertazón ingresar salón fama confesar acto especial rehabilitación adicción consumo analgésico alcohol,Deportes,https://www.jornada.com.mx/2024/09/25/deportes/a11n1dep?partner=rss,25/09/2024
La Jornada: Deportes,real madrid sacar apurado victoria alavés,madrid real madrid luz noche ofrecer sábado versión contundente visita español santiago bernabéu equipo blanco revelar costado vulnerable apurado victoria alavés cumplir año derrota liga españa,Deportes,https://www.jornada.com.mx/2024/09/25/deportes/a12n1dep?partner=rss,25/09/2024
La Jornada: Deportes,ten hag unir crítica saturación partido,londres técnico neerlandés manchester united erik ten hag criticar sobrecarga partido inevitable lesión grave sufrir futbolista ocurrir semana arquero alemán ter stegen barcelona mediocampista español rodri manchester city,Deportes,https://www.jornada.com.mx/2024/09/25/deportes/a12n2dep?partner=rss,25/09/2024
La Jornada: Deportes,conciencia tranquilo arrepentimiento ana guevara,convencido cumplir deber crítica afrontar llegada cargo ana guevara ayer dejar dirección comisión nacional cultura física deporte conade arrepentimiento conciencia tranquilo seguro gozar sobreprotección administración,Deportes,https://www.jornada.com.mx/2024/09/25/deportes/a10n1dep?partner=rss,25/09/2024
La Jornada: Economía,año tasa cetes bajo,año ofrecer rendimiento anual doble dígito tasa interés certificados tesorería federación cetes caer ciento analista indicar mercado anticipar banco méxico bdem reducir tasa referencia jueves línea reserva federal unidos,Economía,https://www.jornada.com.mx/2024/09/25/economia/021n3eco?partner=rss,25/09/2024
La Jornada: Economía,sexenio amlo banca ganar billón pesos,sexenio presidente andrés manuel lópez obrador conjunto banco privado operar país ganar billón pesos resultado histórico colocar sector gobierno cuarta transformación afirmar especialista,Economía,https://www.jornada.com.mx/2024/09/25/economia/021n1eco?partner=rss,25/09/2024
La Jornada: Economía,experto desastre ecológico riviera maya,mina conocido calica propiedad vulcan materials desastre ecológico riviera maya década extraer material exportar barco unidos especialista gobierno mexicano,Economía,https://www.jornada.com.mx/2024/09/25/economia/019n2eco?partner=rss,25/09/2024
La Jornada: Economía,enrique galván ochoa dinero,sorpresa presidente lópez obrador hora restar mandato apropiación expropiación término usual diccionario t utilizar él territorio ocupar empresa minero estadunidense vulcan materials mes negociación judicial extrajudicial fracasar empresa exigir indemnización parecer alto gobierno lópez obrador publicar decreto declarar área natural protegido mil hectárea incluir superficie mina prohíbir decreto cosa exploración explotación mineral negocio vulcan reacción adverso inmediato autoridad unidos grupo empresarial allá acá saltar defensa compañía violar derecho compromiso internacional méxico curioso gobierno estadunidense prohibir operación tiktok supuestamente espionaje china dueño vendar próspero negocio empresario local cerrar puerta huawei renglón tecnología avanzado violar regla libre competancia derecho espera próximo sorpresa,Economía,https://www.jornada.com.mx/2024/09/25/opinion/006o1eco?partner=rss,25/09/2024
La Jornada: Economía,reserva internacional alcanzar marca histórico,reserva internacional cerrar semana concluir septiembre saldo mil millón dólares incremento millón dólares relación semana precedente revelar banco méxico bdem,Economía,https://www.jornada.com.mx/2024/09/25/economia/021n2eco?partner=rss,25/09/2024
La Jornada: Economía,proyecto ministro pérez dayán impedir uif bloquear cuenta bancario lavado,ministro alberto pérez dayán proponer endurecimiento requisito unidad inteligencia financiera uif asegurar cuenta bancario titular sospechoso operación lavado dinero,Economía,https://www.jornada.com.mx/2024/09/25/economia/020n1eco?partner=rss,25/09/2024
La Jornada: Economía,desacelera inflación anual cuarto quincena consecutivo,inflación general quincena septiembre méxico desacelerar ciento anual menor nivel quincena mayo revelar cifra instituto nacional estadística geografía inegi,Economía,https://www.jornada.com.mx/2024/09/25/economia/022n1eco?partner=rss,25/09/2024
La Jornada: Economía,microsoft invertir mil mdd méxico infraestructura ia,,Economía,https://www.jornada.com.mx/2024/09/25/economia/021n4eco?partner=rss,25/09/2024
La Jornada: Economía,ocupar méxico séptimo lugar adopción inteligencia artificial,méxico país adoptante inteligencia artificial ia índice punto colocar séptimo posición encontrar incorporar tecnología comisión económica américa latina caribe cepal,Economía,https://www.jornada.com.mx/2024/09/25/economia/022n2eco?partner=rss,25/09/2024
La Jornada: Economía,méxico expropia minero calica empresa estadunidense impugnacer,firma estadunidense vulcan materials anunciar impugnar legalmente decisión gobierno mexicano anunciado lunes noche expropiar terreno mina calica quintana roo,Economía,https://www.jornada.com.mx/2024/09/25/economia/019n1eco?partner=rss,25/09/2024
La Jornada: Economía,enrique dussel peters china desarrollo política industrial,enfatizar colaboración septiembre año profundo competencia unidos china liderazgo tecnológico global haber impensable década principios siglo xxi lema china barato,Economía,https://www.jornada.com.mx/2024/09/25/economia/020a1eco?partner=rss,25/09/2024
La Jornada: Economía,pekín recortar tasa estimular economía,pekín banco central china anunciar ayer medida impulsar economía recorte tasa interés incluir referencia hipotecaria reducción depósito banco mantener reserva,Economía,https://www.jornada.com.mx/2024/09/25/economia/020n2eco?partner=rss,25/09/2024
La Jornada: Economía,carlos méxico sa,reiterado ocasión presidente lópez obrador proponer trasnacional estadunidense vulcan materials consensuar negociar llegar acuerdo devastación ecológico tiempo miguel madrid visto gobierno neoliberal empresa calica llevar cabo cerca sociedad ingenieros civiles asociados ica zona playa carmen quintana roo obtener piedra calizo exportar él masivamente unidos consorcio sistemáticamente negar recurrir instancia internacional plantar macho sacar,Economía,https://www.jornada.com.mx/2024/09/25/opinion/022o1eco?partner=rss,25/09/2024
La Jornada: Ciencias,resultado tercer censo jaguar méxico alentador,resultado tercer censo méxico jaguar alentador puesto mayoría sitio analizado país población felino américa mantener incrementar mayoría sitio jaguares destacar gerardo ceballos gonzález líder alianza nacional conservación jaguar,Ciencias,https://www.jornada.com.mx/2024/09/25/ciencias/a06n2cie?partner=rss,25/09/2024
La Jornada: Ciencias,descubren inteligencia artificial geoglifo nazca,,Ciencias,https://www.jornada.com.mx/2024/09/25/ciencias/a06n3cie?partner=rss,25/09/2024
La Jornada: Ciencias,menopausia ocasionar problema dental especialista,sofoco sudoración nocturno síntoma infame menopausia desear prestar atención diente encía,Ciencias,https://www.jornada.com.mx/2024/09/25/ciencias/a06n1cie?partner=rss,25/09/2024
La Jornada: Cultura,regresar vivo met york auditorio nacional,título temporada programa vivo met york transmitir octubre mayo pantalla gigante auditorio nacional seguir fiel misión metropolitan opera house presentar ópera famoso popular mejor elenco posible ofrecer producción avanzar forma arte peter gelb gerente general met,Cultura,https://www.jornada.com.mx/2024/09/25/cultura/a05n2cul?partner=rss,25/09/2024
La Jornada: Cultura,entregar tolita maría figueroa medalla oro bellas artes teatro,hermana tolita maría figueroa distinguir martes medalla oro bellas artes disciplina teatro reconocimiento celebrar destacado trayectoria prolífico obra ámbito vestuario escenografía campo dejar huella imborrable década,Cultura,https://www.jornada.com.mx/2024/09/25/cultura/a05n1cul?partner=rss,25/09/2024
La Jornada: Cultura,emilio payán litógrafa popular,artista grabador joel rendón impresor fernando riquelme fundar mes litógrafa popular taller reunión diálogo intercambio experiencia conservar tradición técnica méxico proyecto rendir homenaje madre tierro considerar piedra litográfico matriz creador estrecho conexión tierra vida litógrafa popular surgir objetivo conservar estética estampa gráfico popular cargado identidad sentido social,Cultura,https://www.jornada.com.mx/2024/09/25/cultura/a04a1cul?partner=rss,25/09/2024
La Jornada: Cultura,dialoga dalí divina comedia,cáceres fundación mercedes calles carlos ballestero fmccb presentar exposición sede plaza san jorge cáceres titulado dalí divina comedia compuesto centenar grabado colección genio surrealista plasmar interpretación divina comedia dante alighieri,Cultura,https://www.jornada.com.mx/2024/09/25/cultura/a04n1cul?partner=rss,25/09/2024
La Jornada: Cultura,feminismo devolver dignidad existencia arte sofía weidner,prometer salir alegre mente tranquilo exposición querer generar arte causar comodidad confesar sofía weidner inauguración musas negro museo ciudad méxico emociones trist dolorosa furiosa plasmada obra trasciendar ver público significar cobijo abandono soledad sueño cumplido feminismo devolver dignidad existencia arte declarar creadora,Cultura,https://www.jornada.com.mx/2024/09/25/cultura/a02n1cul?partner=rss,25/09/2024
La Jornada: Cultura,ricardo yáñez isocronías,escritora reunir minerva aguilar temoltzin autoro vuelo letra libro nacido recital homónimo ofrecido escritora tlaxcalteca organizado asociación escritores méxico obed gonzález director literatura feria internacional libro coyoacán auspiciadorar volumen ánimo representativo lírica voz femenino palpar lenguaje flexibl constante transformación vayar sucintamente poeta nacido años,Cultura,https://www.jornada.com.mx/2024/09/25/opinion/a04o1cul?partner=rss,25/09/2024
La Jornada: Cultura,muñeca lele otomí representar principal fuente empleo santiago metztititlán,pachuca hgo artesanas indígena otomí santiago metztititlán municipio amealco bonfil querétaro generación elaborar tradicional muñeca lele nacer deseo niña localidad jugar mamá,Cultura,https://www.jornada.com.mx/2024/09/25/cultura/a03n2cul?partner=rss,25/09/2024
La Jornada: Cultura,periodista evocar eterno noche,normalista ayotzinapa vivo muerto pregunta planteado angustia periodista miguel ángel juárez franco desencadenar intenso conmovedor debate ayer presentación novela eterno noche publicado editorial almuzara,Cultura,https://www.jornada.com.mx/2024/09/25/cultura/a03n1cul?partner=rss,25/09/2024
Expansión - Economía,brecha salarial género méxico,banxico análisis brecha salarial género región méxico resultado demostrar norte diferencia remuneración hombre mujer,Economía,https://expansion.mx/economia/2024/09/18/brecha-salarial-por-genero-en-mexico,18/09/2024
Expansión - Economía,importante seguro negocio,seguro cubrir daño material asegurar continuidad operación caso siniestro destacar amis,Economía,https://expansion.mx/economia/2024/09/18/por-que-es-importante-tener-un-seguro-para-tu-negocio,18/09/2024
